Family,species,ID,longitude,latitude,Surce,Author,Title,Identifier_ID,Date
Curimatidae,Potamorhi altamazonica,gbifID_3394044895,-70.479167,6.995833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3394044895,3-10-2017
Curimatidae,Curimatopsis macrolepis,Fishnet_00119,-76.1875,0.2875,https://fishnet2.net/,FishNet 2,NA,NA,30-09-1983
Curimatidae,Curimatopsis macrolepis,iDigBio_05222,-70.528306,-2.718111,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,9b12bd3d-dd1f-4216-9af6-29c9098978e4,NA-10-2010
Curimatidae,Curimatopsis macrolepis,iDigBio_00114,-74.4625,-5.3375,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,DD9B9C26-FF50-4B29-A7C7-91F4FD0F9938,23-05-2003
Curimatidae,Curimatopsis macrolepis,iDigBio_00115,-60.125,-3.2125,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://biocoll.inhs.illinois.edu/fish/INHS67270,01-05-1979
Curimatidae,Curimatopsis macrolepis,Fishnet_08870,-60.3625,-3.820833,https://fishnet2.net/,FishNet 2,NA,NA,1-02-1978
Curimatidae,Curimatopsis macrolepis,Fishnet_08503,-59.946091,-3.239697,https://fishnet2.net/,FishNet 2,NA,NA,15-03-1977
Curimatidae,Curimatopsis macrolepis,red_04337,-73.379167,-3.820833,https://specieslink.net/,speciesLink,NA,NA,NA-NA-1990
Curimatidae,Curimatopsis macrolepis,iDigBio_00846,-62.541667,8.679167,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://n2t.net/ark:/65665/3dd047cfe-0f63-4c68-b155-b7fccfb39077,NA-02-1978
Curimatidae,Curimatopsis macrolepis,Vernet_00173,-73.52366,-3.864353,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp167447-714835c9-a6d1-4299-80fc-fd6d03e0526b-2015-5-14,11-09-1990
Curimatidae,Curimatopsis macrolepis,gbifID_1319597066,-69.4875,7.5375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1319597066,24-01-1983
Curimatidae,Curimatopsis macrolepis,gbifID_1571751175,-69.729167,-2.8875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1571751175,NA
Curimatidae,Curimatopsis macrolepis,iDigBio_03273,-60.145833,-3.220833,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,urn:lod.ansp.org/catalog:ANSP:FISH:ANSP159508_7B84EECB-D76E-425B-8075-DD89968CF988_2015-5-14,NA-03-1978
Curimatidae,Curimatopsis macrolepis,iDigBio_01445,-60.276467,-3.482465,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://biocoll.inhs.illinois.edu/fish/INHS71999,07-12-1977
Curimatidae,Curimatopsis macrolepis,gbifID_188811877,-61.133333,-13.516667,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188811877,16-08-1998
Curimatidae,Curimatopsis macrolepis,Vernet_00093,-65.1625,7.1125,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp160442-6673dbb6-5d39-4ce0-9574-4810b1735f12-2015-5-14,20-11-1985
Curimatidae,Curimatopsis macrolepis,Vernet_02481,-74.4625,-5.345833,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/uf/fish?id=e4d7a5fb-1704-46e1-a937-487fe138b249,23-05-2003
Curimatidae,Curimatopsis macrolepis,Vernet_00169,-73.279167,-3.6875,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp167419-0c431658-10a9-4b41-ab26-62e3b0dda6f1-2015-5-14,3-09-1990
Curimatidae,Curimatopsis macrolepis,Fishnet_09954,-63.2375,6.8625,https://fishnet2.net/,FishNet 2,NA,NA,8-06-2003
Curimatidae,Curimatopsis macrolepis,iDigBio_04608,-74.9375,-4.9875,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,d0389870-dced-4da2-aa2f-b40064c315bc,NA-09-1988
Curimatidae,Curimatopsis macrolepis,gbifID_1416660907,-50.395833,-6.445833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416660907,20-05-2010
Curimatidae,Curimatopsis macrolepis,gbifID_1275214371,-62.770833,0.395833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275214371,26-09-2014
Curimatidae,Curimatopsis macrolepis,Fishnet_08497,-60.26667,-3.41667,https://fishnet2.net/,FishNet 2,NA,NA,16-03-1977
Curimatidae,Curimatopsis macrolepis,gbifID_1416652690,-48.2125,-2.429167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416652690,1-07-2005
Curimatidae,Curimatopsis macrolepis,Vernet_02358,-74.304167,-5.204167,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/uf/fish?id=4cde3ace-8345-4592-9501-671f34331986,19-09-2002
Curimatidae,Curimatopsis macrolepis,Vernet_00172,-73.492161,-3.869021,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp167423-aaca929c-ad16-45ef-b59e-2a75c51c4a7b-2015-5-14,11-09-1990
Curimatidae,Curimatopsis macrolepis,gbifID_1416652691,-48.420833,-2.520833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416652691,30-06-2005
Curimatidae,Curimatopsis macrolepis,iDigBio_00473,-58.170833,-1.9875,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,ace7abd8-8616-4e05-bdc9-af0234ee26c2,27-09-2011
Curimatidae,Curimatopsis macrolepis,gbifID_188811878,-60.4,-13.983333,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188811878,18-08-1998
Curimatidae,Curimatopsis macrolepis,gbifID_1275208825,-59.395833,-3.2625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275208825,21-10-2014
Curimatidae,Curimatopsis macrolepis,iDigBio_04684,-73.854167,-5.845833,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,2b94f6f6-682b-47ff-b296-2c452038000b,NA-10-2014
Curimatidae,Curimatopsis macrolepis,iDigBio_01120,-60.3625,-3.2125,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://biocoll.inhs.illinois.edu/fish/INHS71975,08-12-1977
Curimatidae,Curimatopsis macrolepis,gbifID_1275201204,-58.470833,-3.120833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275201204,14-05-2011
Curimatidae,Curimatopsis macrolepis,gbifID_3394041845,-73.8625,3.229167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3394041845,22-06-1983
Curimatidae,Curimatopsis macrolepis,Fishnet_02673,-71.8625,-3.329167,https://fishnet2.net/,FishNet 2,NA,NA,23-07-1941
Curimatidae,Curimatopsis macrolepis,gbifID_1275214142,-62.870833,0.6125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275214142,24-09-2014
Curimatidae,Curimatopsis macrolepis,gbifID_1416652682,-47.6625,-2.154167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416652682,27-06-2005
Curimatidae,Curimatopsis macrolepis,gbifID_1275194743,-63.468611,-3.852778,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275194743,13-09-2003
Curimatidae,Curimatopsis macrolepis,gbifID_1275194778,-62.853889,-3.914722,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275194778,15-09-2003
Curimatidae,Curimatopsis macrolepis,iDigBio_05214,-73.604167,-5.554167,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,e11a7aac-fe30-43f5-9edd-36b50160a148,NA-10-2004
Curimatidae,Curimatopsis macrolepis,Fishnet_00235,-75.095833,0.495833,https://fishnet2.net/,FishNet 2,NA,NA,1-11-1983
Curimatidae,Curimatopsis macrolepis,iDigBio_02946,-64.88284,7.468719,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,urn:lod.ansp.org/catalog:ANSP:FISH:ANSP135806_67924154-3793-40E5-A4F6-BF8E39800C57_2015-5-14,NA-02-1977
Curimatidae,Curimatopsis macrolepis,gbifID_2854858275,-58.2875,-3.429167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2854858275,4-07-2018
Curimatidae,Curimatopsis macrolepis,red_02457,-61.120833,1.8125,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2006
Curimatidae,Curimatopsis macrolepis,gbifID_2973826682,-55.145833,-2.104167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2973826682,22-11-2013
Curimatidae,Curimatopsis macrolepis,gbifID_1275194954,-61.4625,-3.654167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275194954,17-09-2003
Curimatidae,Curimatopsis macrolepis,red_05612,-60.150002,-3.333333,https://specieslink.net/,speciesLink,NA,NA,NA-NA-1978
Curimatidae,Curimatopsis macrolepis,gbifID_1275204569,-63.522222,-6.56,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275204569,16-10-2013
Curimatidae,Curimatopsis macrolepis,gbifID_3005531402,-74.954167,0.904167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3005531402,23-07-2019
Curimatidae,Curimatopsis macrolepis,Vernet_03407,-73.295833,-3.7375,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/os/fishes?id=urn-catalog-os-fishes-18337,9-08-2010
Curimatidae,Curimatopsis macrolepis,Fishnet_09179,-60.220833,-3.254167,https://fishnet2.net/,FishNet 2,NA,NA,18-08-1977
Curimatidae,Curimatopsis macrolepis,iDigBio_05212,-72.679167,-5.541667,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,406e0dae-7ddb-4b44-8987-52aee732faee,NA-03-2003
Curimatidae,Curimatopsis macrolepis,gbifID_3986875817,-76.3125,0.4375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3986875817,13-11-2021
Curimatidae,Curimatopsis macrolepis,Vernet_02432,-70.1375,-4.270833,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/uf/fish?id=b3174560-662f-4381-915f-67711e7a1b5f,16-01-1973
Curimatidae,Curimata macrops,NA,-44.373,-3.631,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
Curimatidae,Curimatopsis macrolepis,gbifID_1699613934,-72.354167,0.620833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1699613934,NA
Curimatidae,Curimatopsis macrolepis,iDigBio_05209,-67.935219,3.854145,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,d19f0097-1c0c-4cf4-a948-ae1fd11cbe30,NA-03-1974
Curimatidae,Curimatopsis macrolepis,Vernet_01022,-69.729167,-4.229167,http://www.vertnet.org/,VertNet,NA,http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:20243,1-09-1865
Curimatidae,Curimatopsis macrolepis,Vernet_00171,-73.4923,-3.866742,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp167422-8d352d65-e124-4d39-9341-c4ad44759c66-2015-5-14,11-09-1990
Curimatidae,Curimatopsis macrolepis,red_07965,-61.820833,-9.2875,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2013
Curimatidae,Curimatopsis macrolepis,gbifID_1275192786,-60.2625,-6.4375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275192786,24-04-2005
Curimatidae,Curimatopsis macrolepis,gbifID_1949736824,-50.604167,-6.329167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1949736824,9-12-2017
Curimatidae,Curimatopsis macrolepis,iDigBio_03275,-59.943131,-3.241503,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,urn:lod.ansp.org/catalog:ANSP:FISH:ANSP159522_56B4020E-0973-4152-93AA-B447FE36616E_2015-5-14,NA-02-1977
Curimatidae,Curimatopsis macrolepis,gbifID_1416657864,-57.370833,-1.8125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416657864,27-01-2008
Curimatidae,Curimatopsis macrolepis,iDigBio_03917,-63.75,-14.75,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://n2t.net/ark:/65665/3cf9919c4-3381-454c-868d-996f45c62c1b,NA-09-1990
Curimatidae,Curimatopsis macrolepis,gbifID_1571750754,-70.6875,-3.7875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1571750754,NA
Curimatidae,Curimatopsis macrolepis,gbifID_3005531428,-74.941194,0.89167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3005531428,24-07-2019
Curimatidae,Curimatopsis macrolepis,Fishnet_04489,-63.704167,7.829167,https://fishnet2.net/,FishNet 2,NA,NA,14-07-1994
Curimatidae,Curimatopsis macrolepis,gbifID_666564040,-75.495833,-1.395833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:666564040,25-10-1981
Curimatidae,Curimatopsis macrolepis,iDigBio_01055,-73.237543,-3.696283,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://biocoll.inhs.illinois.edu/fish/INHS53665,22-07-1995
Curimatidae,Curimatopsis macrolepis,red_07560,-61.749167,-9.321944,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2013
Curimatidae,Curimatopsis macrolepis,gbifID_3005531432,-74.979167,0.095833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3005531432,23-07-2019
Curimatidae,Curimatopsis macrolepis,red_02452,-57.7186,-3.38361,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2010
Curimatidae,Curimatopsis macrolepis,iDigBio_04043,-73.145833,-3.754167,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://biocoll.inhs.illinois.edu/fish/INHS151108,23-07-1995
Curimatidae,Curimatopsis macrolepis,gbifID_666717418,-75.504167,-1.1375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:666717418,26-10-1981
Curimatidae,Curimatopsis macrolepis,gbifID_2416572232,-71.454167,4.8375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2416572232,16-02-2010
Curimatidae,Curimatopsis macrolepis,gbifID_2416576453,-71.28,4.82,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2416576453,21-02-2010
Curimatidae,Curimatopsis macrolepis,Fishnet_02249,-74.513567,-5.384861,https://fishnet2.net/,FishNet 2,NA,NA,11-05-2003
Curimatidae,Curimatopsis macrolepis,iDigBio_01527,-73.3625,-3.795833,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,urn:lod.ansp.org/catalog:ANSP:FISH:ANSP167424_FE55431E-30F8-4E74-9EFD-CFC18C1A131D_2015-5-14,NA-09-1990
Curimatidae,Curimatopsis macrolepis,Fishnet_04441,-67.8375,7.970833,https://fishnet2.net/,FishNet 2,NA,NA,23-11-1999
Curimatidae,Curimatopsis macrolepis,red_04288,-61.512394,0.730203,https://specieslink.net/,speciesLink,NA,NA,NA-NA-1968
Curimatidae,Curimatopsis macrolepis,gbifID_2973807121,-64.729167,-3.395833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2973807121,26-11-2017
Curimatidae,Curimatopsis macrolepis,gbifID_1275211151,-69.579167,-1.854167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1275211151,5-09-2014
Curimatidae,Curimatopsis macrolepis,red_02453,-64.3831,-6.53389,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2010
Curimatidae,Curimatopsis macrolepis,Vernet_00856,-73.2625,-3.779167,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp180518-4eef6c6f-79dd-4687-8314-5aa0c76fbbed-2015-5-14,15-08-2003
Curimatidae,Curimatopsis macrolepis,iDigBio_01715,-73.379167,3.3125,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,urn:lod.ansp.org/catalog:ANSP:FISH:ANSP119929_9F31EBD6-E5C7-45D9-92A9-71C3C20C65F7_2015-5-14,NA-08-1969
Curimatidae,Curimatopsis macrolepis,red_01636,-63.195833,-5.629167,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2012
Curimatidae,Curimatopsis macrolepis,gbifID_2350111290,-72.922833,-2.81372,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2350111290,20-10-2009
Curimatidae,Curimatopsis macrolepis,gbifID_863107804,-62.6375,-3.3875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:863107804,27-11-1865
Curimatidae,Curimatopsis macrolepis,Fishnet_03710,-73.320833,-3.7625,https://fishnet2.net/,FishNet 2,NA,NA,13-09-1990
Curimatidae,Curimatopsis macrolepis,gbifID_1416652695,-48.254167,-2.979167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416652695,29-06-2005
Curimatidae,Curimatopsis macrolepis,Vernet_03203,-76.3125,0.320833,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/fmnh/fishes?id=7adf0d5e-6e7f-4756-92e3-49a1ffa92305,3-10-1983
Curimatidae,Curimatopsis macrolepis,iDigBio_00844,-58.335556,-1.919444,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,27a1238e-ba85-4f7e-87c8-3d15fbde6c07,29-09-2011
Curimatidae,Curimatopsis macrolepis,Vernet_00168,-73.439996,-3.837119,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp167138-7ae81ebb-a252-459c-b383-cadf275637af-2015-5-14,9-09-1990
Curimatidae,Curimatopsis macrolepis,Vernet_02086,-62.820833,-6.3125,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/rom/fishes?id=uri-catalog-rom-ichthyology-69112,10-11-1968
Curimatidae,Curimatopsis macrolepis,iDigBio_01077,-67.429167,7.1375,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,urn:lod.ansp.org/catalog:ANSP:FISH:ANSP165408_0F3D9BF0-AF72-4FA1-8295-A328D29FCBC6_2015-5-14,NA-11-1989
Curimatidae,Curimatopsis macrolepis,gbifID_2350109851,-73.754167,-5.979167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2350109851,22-10-2014
Curimatidae,Curimatopsis macrolepis,red_08700,-61.420833,8.4625,https://specieslink.net/,speciesLink,NA,NA,NA-NA-1979
Curimatidae,Curimatopsis macrolepis,gbifID_1416652705,-48.2875,-2.654167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416652705,30-06-2005
Curimatidae,Curimatopsis macrolepis,Vernet_00990,-56.779167,-2.6375,http://www.vertnet.org/,VertNet,NA,http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:19739,27-08-1865
Curimatidae,Curimatopsis macrolepis,gbifID_3986886900,-76.397885,0.483517,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3986886900,1-09-2021
Curimatidae,Curimatopsis macrolepis,gbifID_624182261,-74.5125,-5.3875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:624182261,9-05-2003
Curimatidae,Curimatopsis macrolepis,iDigBio_00819,-62.404167,8.520833,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,http://n2t.net/ark:/65665/3ce425ee7-865c-41a3-8f0a-b5c1077ee2ef,NA-02-1978
Curimatidae,Curimatopsis macrolepis,Fishnet_03708,-73.395833,-3.8375,https://fishnet2.net/,FishNet 2,NA,NA,9-09-1990
Curimatidae,Curimatopsis macrolepis,red_02450,-66.804167,-2.504167,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2003
Curimatidae,Curimatopsis macrolepis,Fishnet_03510,-60.305306,-3.523587,https://fishnet2.net/,FishNet 2,NA,NA,13-04-1977
Curimatidae,Curimatopsis macrolepis,red_08326,-78.8625,-4.420833,https://specieslink.net/,speciesLink,NA,NA,NA-NA-1972
Curimatidae,Curimatopsis macrolepis,gbifID_3394046313,-72.479167,0.5625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3394046313,27-07-1981
Curimatidae,Curimatopsis macrolepis,red_08201,-60.104167,-3.195833,https://specieslink.net/,speciesLink,NA,NA,NA-NA-1866
Curimatidae,Curimata macrops,NA,-44.196,-3.743,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,NA,NA
